f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,y
0.086939,0.000000,0.000000,0.000000,0.000000,0.005452,0.000000,0.000000,0.000000,0.027027,0.034091,0.000000,0.028571,0.066331,1.000000,0.000000,0.546939,0.000000,0.727273,0.500000,1
0.157067,0.000000,0.000000,0.000000,0.000000,0.003345,0.000000,0.000000,0.016949,0.000000,0.034091,0.000000,0.000000,0.094107,0.785700,0.000000,0.636735,0.130435,0.727273,0.500000,1
0.021215,0.001523,0.000000,0.000000,0.126743,0.003221,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.028571,0.019813,1.000000,0.133994,0.628571,0.913043,0.272727,1.000000,0
0.015061,0.007144,0.000000,1.000000,0.179459,0.002230,0.039474,0.000000,0.000000,0.054054,0.079545,0.454545,0.142857,0.025657,0.875000,0.180918,0.632653,0.739130,1.000000,0.500000,0
0.034987,0.000869,0.000000,0.000000,0.240000,0.002478,0.039474,0.019231,0.000000,0.000000,0.113636,0.000000,0.171429,0.033573,0.800000,0.316475,0.385714,0.739130,0.636364,0.500000,0
0.079301,0.004441,0.000000,0.000000,0.053913,0.003717,0.118421,0.057692,0.002825,0.027027,0.045455,0.000000,0.000000,0.072920,0.916700,0.126694,0.616327,0.782609,0.181818,1.000000,1
0.059063,0.000000,0.000000,0.000000,0.000000,0.004213,0.000000,0.000000,0.000000,0.027027,0.022727,0.000000,0.028571,0.056413,1.000000,0.000000,0.630612,0.826087,0.545455,0.500000,1
0.001675,0.004248,0.000000,0.000000,0.045455,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000838,1.000000,0.250261,0.704082,0.652174,0.545455,1.000000,1
0.162185,0.000000,0.000000,0.000000,0.000000,0.003841,0.197368,0.134615,0.056497,0.000000,0.022727,0.000000,0.000000,0.085563,0.692300,0.000000,0.683673,0.217391,0.727273,1.000000,1
0.123732,0.000000,0.000000,1.000000,0.000000,0.007682,0.039474,0.019231,0.008475,0.027027,0.022727,0.000000,0.000000,0.064771,0.600000,0.000000,0.453061,0.739130,0.636364,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.009540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.667347,0.739130,0.636364,0.500000,0
0.021175,0.011491,0.000000,0.000000,0.094774,0.001487,0.000000,0.000000,0.000000,0.027027,0.079545,0.000000,0.171429,0.017601,1.000000,0.392596,0.520408,0.043478,0.545455,0.500000,0
0.182004,0.000000,0.000000,0.000000,0.000000,0.441953,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.091081,1.000000,0.000000,0.444898,0.260870,0.090909,1.000000,0
0.060156,0.000000,0.000000,0.000000,0.000000,0.002106,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.030104,1.000000,0.000000,0.708163,1.000000,0.090909,1.000000,1
0.027923,0.001931,0.000000,0.000000,0.144000,0.003593,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.200000,0.022281,1.000000,0.480709,0.642857,0.695652,0.272727,1.000000,1
0.002338,0.003862,0.000000,0.000000,0.250000,0.004460,0.013158,0.000000,0.000000,0.648649,0.045455,0.363636,0.114286,0.001490,0.976200,0.384254,0.624490,0.695652,0.636364,0.500000,0
0.094631,0.000965,0.000000,0.000000,0.504000,0.003841,0.157895,0.076923,0.045198,0.054054,0.022727,0.000000,0.028571,0.077763,0.571400,0.497393,0.400000,0.739130,0.000000,0.500000,0
0.025054,0.000965,0.007495,0.000000,0.216000,0.006319,0.197368,0.019231,0.025424,0.567568,0.022727,0.090909,0.028571,0.023236,0.888900,0.557873,0.310204,0.826087,0.636364,0.500000,0
0.075388,0.031859,0.000000,0.000000,0.027152,0.001363,0.171053,0.115385,0.000000,0.000000,0.056818,0.090909,0.085714,0.143885,0.583300,0.356100,0.597959,0.652174,0.454545,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.653061,0.956522,0.454545,1.000000,1
0.146692,0.179668,0.000000,0.000000,0.019258,0.003965,0.000000,0.000000,0.000000,0.000000,0.204545,0.090909,0.171429,0.219320,1.000000,0.401460,0.440816,0.217391,0.636364,0.500000,0
0.116179,0.074339,0.000000,1.000000,0.039065,0.002106,0.000000,0.000000,0.000000,0.000000,0.079545,0.090909,0.085714,0.313520,1.000000,0.164234,0.753061,0.739130,0.363636,1.000000,0
0.035242,0.000869,0.000000,0.000000,0.222222,0.005328,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.028571,0.026286,1.000000,0.489051,0.608163,0.217391,0.727273,1.000000,1
0.008188,0.000000,0.000000,0.000000,0.000000,0.004708,0.013158,0.019231,0.005650,0.027027,0.011364,0.000000,0.028571,0.004098,0.750000,0.000000,0.600000,0.130435,0.909091,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.103829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.602041,0.304348,0.545455,0.500000,0
0.014865,0.002995,0.000000,0.000000,0.090264,0.004089,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.009872,1.000000,0.285714,0.720408,0.652174,0.363636,1.000000,1
0.122848,0.000000,0.000000,0.000000,0.000000,0.007806,0.000000,0.000000,0.033898,0.000000,0.045455,0.000000,0.000000,0.065633,0.538500,0.000000,0.669388,0.826087,0.363636,0.500000,1
0.079901,0.054064,0.000000,1.000000,0.056857,0.002354,0.000000,0.000000,0.000000,0.000000,0.204545,0.000000,0.085714,0.103443,1.000000,0.295099,0.648980,0.695652,0.636364,1.000000,1
0.008483,0.001159,0.000000,0.000000,0.166667,0.006071,0.000000,0.000000,0.000000,0.027027,0.034091,0.000000,0.085714,0.005239,1.000000,0.110532,0.512245,0.304348,0.000000,0.500000,0
0.016780,0.005793,0.000000,0.000000,0.185333,0.003965,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.085714,0.013969,1.000000,0.341502,0.602041,0.521739,0.818182,1.000000,0
0.015877,0.001159,0.000000,0.000000,0.333333,0.002974,0.000000,0.000000,0.175141,0.135135,0.045455,0.090909,0.085714,0.018416,0.714300,0.115746,0.604082,0.652174,0.545455,1.000000,0
0.087685,0.086781,0.000000,0.000000,0.075472,0.001982,0.000000,0.000000,0.000000,0.000000,0.147727,0.090909,0.057143,0.061465,1.000000,0.326903,0.481633,0.347826,0.727273,1.000000,0
0.113729,0.000000,0.000000,0.000000,0.000000,0.002726,0.013158,0.019231,0.118644,0.027027,0.022727,0.090909,0.028571,0.113152,0.800000,0.000000,0.638776,0.739130,0.818182,1.000000,1
0.116957,0.001545,0.000000,0.000000,0.255000,0.001239,0.026316,0.019231,0.016949,0.027027,0.181818,0.000000,0.085714,0.085027,0.942900,0.429614,0.548980,0.217391,0.636364,1.000000,0
0.176393,0.063584,0.000000,0.000000,0.019071,0.002106,0.000000,0.019231,0.053672,0.000000,0.056818,0.000000,0.028571,0.262671,0.750000,0.124088,0.644898,0.086957,1.000000,0.500000,1
0.010096,0.000000,0.000000,0.000000,0.000000,0.003098,0.013158,0.019231,0.008475,0.081081,0.011364,0.000000,0.028571,0.005052,0.909100,0.000000,0.504082,0.217391,0.545455,0.500000,0
0.056667,0.000772,0.000000,0.000000,0.000000,0.003221,0.000000,0.000000,0.084746,0.054054,0.045455,0.090909,0.028571,0.037717,0.500000,0.000000,0.687755,0.739130,0.636364,1.000000,1
0.013399,0.000579,0.000000,0.000000,0.133333,0.006443,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.006705,1.000000,0.300834,0.708163,0.652174,0.636364,1.000000,0
0.105657,0.000000,0.000000,1.000000,0.000000,0.009169,0.065789,0.038462,0.064972,0.000000,0.022727,0.000000,0.028571,0.094224,0.909100,0.000000,0.522449,0.695652,0.818182,0.500000,0
0.013306,0.000579,0.000000,0.000000,0.200000,0.003965,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.006659,1.000000,0.090198,0.595918,0.739130,0.545455,1.000000,0
0.084338,0.000000,0.000000,0.000000,0.000000,0.006938,0.000000,0.000000,0.000000,0.081081,0.147727,0.000000,0.028571,0.067402,1.000000,0.000000,0.691837,0.347826,0.727273,0.500000,1
0.058016,0.000000,0.000000,0.000000,0.000000,0.005947,0.000000,0.019231,0.138418,0.081081,0.022727,0.000000,0.000000,0.029033,0.155600,0.000000,0.581633,0.043478,0.363636,0.500000,1
0.075199,0.000000,0.000000,0.000000,0.000000,0.004956,0.000000,0.000000,0.000000,0.000000,0.068182,0.000000,0.000000,0.047636,1.000000,0.000000,0.697959,0.956522,0.181818,1.000000,1
0.010538,0.000000,0.000000,1.000000,0.000000,0.003469,0.302632,0.076923,0.008475,0.081081,0.022727,0.000000,0.057143,0.006985,0.583300,0.000000,0.602041,0.652174,0.818182,1.000000,0
0.009220,0.019309,0.000000,0.000000,0.030800,0.000991,0.000000,0.000000,0.000000,0.000000,0.068182,0.181818,0.171429,0.010361,1.000000,0.128259,0.604082,0.304348,0.636364,1.000000,0
0.012500,0.009654,0.000000,0.000000,0.030400,0.005699,0.000000,0.000000,0.000000,0.000000,0.034091,0.181818,0.057143,0.017043,1.000000,0.030761,0.602041,0.652174,0.909091,0.500000,0
0.146087,0.011585,0.000000,0.000000,0.000000,0.002354,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.000000,0.093991,1.000000,0.000000,0.669388,0.695652,0.363636,1.000000,1
0.205205,0.003669,0.000000,0.000000,0.105263,0.002106,0.026316,0.000000,0.008475,0.000000,0.034091,0.000000,0.000000,0.106121,0.826100,0.162148,0.655102,0.217391,0.090909,1.000000,0
0.004559,0.000386,0.000000,0.000000,0.500000,0.001859,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.028571,0.002282,1.000000,0.106882,0.630612,0.739130,1.000000,0.500000,1
0.033940,0.000000,0.000000,0.000000,0.000000,0.005328,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.028571,0.029103,1.000000,0.000000,0.675510,0.913043,0.090909,1.000000,0
0.031118,0.008496,0.000000,0.000000,0.090000,0.002106,0.039474,0.000000,0.000000,0.000000,0.079545,0.000000,0.114286,0.024609,0.714300,0.181960,0.632653,0.652174,0.818182,1.000000,0
0.095127,0.005793,0.000000,0.000000,0.000000,0.002726,0.039474,0.019231,0.014124,0.027027,0.034091,0.000000,0.000000,0.077437,0.666700,0.000000,0.630612,0.826087,0.181818,1.000000,1
0.077347,0.002896,0.000000,0.000000,0.000000,0.003593,0.052632,0.000000,0.000000,0.054054,0.045455,0.000000,0.028571,0.071547,0.956500,0.000000,0.614286,0.565217,0.636364,0.500000,1
0.003629,0.000579,0.000000,0.000000,0.200000,0.002106,0.013158,0.019231,0.000000,0.000000,0.011364,0.090909,0.028571,0.001816,0.500000,0.026069,0.557143,0.826087,0.909091,0.500000,1
0.026752,0.000579,0.158988,0.000000,0.626667,0.010532,0.013158,0.076923,0.138418,0.243243,0.022727,0.000000,0.028571,0.024540,0.833300,0.715850,0.210204,0.000000,0.727273,0.500000,0
0.018354,0.000965,0.000000,0.000000,0.200000,0.006071,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.010058,1.000000,0.060480,0.732653,0.260870,0.727273,0.500000,1
0.101429,0.000579,0.000000,0.000000,0.506667,0.006319,0.052632,0.346154,0.104520,0.162162,0.181818,0.090909,0.057143,0.096878,0.416700,0.510949,0.338776,1.000000,0.727273,0.500000,0
0.041919,0.000000,0.000000,0.000000,0.000000,0.025771,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.020977,1.000000,0.000000,0.695918,0.826087,0.000000,1.000000,1
0.105448,0.048272,0.000000,0.000000,0.041600,0.001115,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.085714,0.165910,1.000000,0.517727,0.638776,0.652174,1.000000,0.500000,1
0.003210,0.000000,0.000000,0.000000,0.000000,0.005080,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001606,1.000000,0.000000,0.640816,0.043478,0.181818,1.000000,1
0.007258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.003632,1.000000,0.000000,0.628571,0.304348,0.727273,1.000000,0
0.008359,0.002896,0.000000,0.000000,0.213333,0.002478,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.085714,0.007520,1.000000,0.299270,0.448980,0.869565,0.000000,1.000000,1
0.078602,0.125121,0.000000,0.000000,0.007963,0.002106,0.118421,0.019231,0.005650,0.000000,0.147727,0.000000,0.142857,0.147657,0.500000,0.030240,0.706122,0.000000,0.454545,1.000000,0
0.018315,0.007536,0.000000,0.000000,0.153728,0.004213,0.000000,0.000000,0.000000,0.000000,0.068182,0.181818,0.171429,0.015343,1.000000,0.386340,0.634694,0.565217,0.818182,0.500000,1
0.031869,0.027998,0.000000,0.000000,0.072552,0.003345,0.000000,0.000000,0.000000,0.000000,0.045455,0.090909,0.057143,0.036088,1.000000,0.322732,0.634694,0.739130,0.090909,1.000000,0
0.013911,0.001931,0.000000,0.000000,0.000000,0.001363,0.000000,0.000000,0.000000,0.054054,0.034091,0.000000,0.085714,0.011990,1.000000,0.000000,0.712245,0.608696,0.636364,0.500000,1
0.054443,0.010427,0.000000,0.000000,0.022963,0.001859,0.000000,0.000000,0.000000,0.000000,0.056818,0.181818,0.057143,0.083747,1.000000,0.075600,0.706122,1.000000,0.818182,0.500000,0
0.082107,0.011875,0.000000,0.000000,0.039024,0.002106,0.144737,0.134615,0.016949,0.297297,0.181818,0.000000,0.028571,0.083397,0.843800,0.065172,0.477551,0.652174,0.545455,1.000000,0
0.085675,0.031280,0.000000,0.000000,0.107901,0.001611,0.026316,0.000000,0.000000,0.000000,0.068182,0.000000,0.000000,0.070150,0.888900,0.412930,0.677551,0.826087,0.818182,1.000000,1
0.016842,0.000579,0.000000,0.000000,0.200000,0.010408,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.008428,1.000000,0.206986,0.689796,0.086957,1.000000,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.196382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.567347,0.130435,0.545455,0.500000,1
0.206779,0.051554,0.000000,0.000000,0.017828,0.001115,0.000000,0.000000,0.000000,0.054054,0.045455,0.000000,0.028571,0.298061,1.000000,0.078206,0.606122,1.000000,0.818182,1.000000,1
0.031389,0.005793,0.000000,0.000000,0.150667,0.002726,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.024633,1.000000,0.469760,0.591837,0.739130,0.727273,1.000000,1
0.085466,0.000000,0.000000,0.000000,0.000000,0.412093,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.042770,1.000000,0.000000,0.653061,0.391304,0.363636,1.000000,1
0.011631,0.000000,0.000000,0.000000,0.000000,0.018089,0.000000,0.000000,0.070621,0.000000,0.034091,0.000000,0.085714,0.007031,0.434800,0.000000,0.489796,0.000000,0.545455,0.500000,0
0.015307,0.011971,0.000000,0.000000,0.029677,0.003345,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.085714,0.013737,1.000000,0.177268,0.620408,0.000000,0.363636,1.000000,1
0.005513,0.001159,0.000000,0.000000,0.166667,0.001735,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.003213,1.000000,0.165798,0.644898,0.913043,0.636364,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.007930,0.013158,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,0.888900,0.000000,0.618367,0.304348,0.636364,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.011275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.608163,0.782609,0.363636,1.000000,1
0.022250,0.001931,0.000000,0.000000,0.000000,0.003965,0.013158,0.000000,0.000000,0.000000,0.045455,0.000000,0.057143,0.019697,0.944400,0.000000,0.612245,0.826087,0.545455,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.361913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.667347,0.652174,0.090909,1.000000,1
0.099382,0.031087,0.000000,0.000000,0.039503,0.001735,0.013158,0.019231,0.002825,0.000000,0.102273,0.272727,0.085714,0.123885,0.937500,0.074557,0.816327,0.652174,0.818182,0.500000,1
0.052201,0.019309,0.000000,0.000000,0.000000,0.011151,0.000000,0.000000,0.025424,0.027027,0.068182,0.000000,0.028571,0.040558,0.625000,0.045360,0.548980,0.521739,0.363636,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.028869,0.000000,0.000000,0.000000,0.108108,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.287755,0.913043,0.545455,0.500000,0
0.012655,0.000000,0.000000,0.000000,0.000000,0.006071,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.006333,1.000000,0.000000,0.669388,0.782609,0.818182,1.000000,1
0.003047,0.004248,0.000000,0.000000,0.061818,0.003717,0.000000,0.000000,0.000000,0.000000,0.022727,0.181818,0.057143,0.001630,1.000000,0.072471,0.565306,0.869565,0.818182,0.500000,0
0.070756,0.000965,0.007049,0.000000,0.000000,0.007062,0.078947,0.019231,0.112994,0.054054,0.136364,0.000000,0.057143,0.059929,0.375000,0.000000,0.393878,0.826087,0.727273,0.500000,0
0.005187,0.001062,0.000000,0.000000,0.181818,0.002106,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.003050,1.000000,0.268509,0.628571,0.782609,0.545455,1.000000,0
0.028657,0.135395,0.000000,0.000000,0.011295,0.002230,0.000000,0.000000,0.000000,0.027027,0.250000,0.090909,0.542857,0.107914,1.000000,0.052659,0.687755,0.608696,1.000000,0.500000,0
0.051037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005650,0.000000,0.011364,0.000000,0.000000,0.025541,0.000000,0.000000,0.208163,0.695652,0.636364,0.500000,0
0.018145,0.000000,0.000000,0.000000,0.000000,0.003345,0.236842,0.038462,0.016949,0.054054,0.011364,0.000000,0.028571,0.009080,0.625000,0.000000,0.695918,0.826087,1.000000,0.000000,1
0.092801,0.000967,0.000000,0.000000,0.199601,0.001115,0.013158,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.065703,0.923100,0.115746,0.706122,0.521739,0.363636,0.500000,1
0.183679,0.000000,0.000000,0.000000,0.000000,0.007434,0.105263,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.091919,0.750000,0.000000,0.748980,0.478261,0.545455,0.500000,1
0.031838,0.001489,0.000000,0.000000,0.129702,0.004460,0.552632,0.230769,0.039548,0.162162,0.068182,0.000000,0.142857,0.059440,0.861100,0.111575,0.628571,0.782609,0.636364,0.500000,1
0.089257,0.000000,0.000000,0.000000,0.000000,0.005328,0.026316,0.000000,0.016949,0.000000,0.022727,0.000000,0.000000,0.068031,0.000000,0.000000,0.375510,0.608696,0.727273,0.500000,0
0.073253,0.002317,0.000000,0.000000,0.186667,0.002974,0.000000,0.269231,0.251412,0.000000,0.045455,0.000000,0.028571,0.091919,0.303000,0.454640,0.538776,0.086957,0.636364,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.667347,0.521739,0.636364,1.000000,1
0.027310,0.004441,0.000000,0.000000,0.106087,0.004089,0.000000,0.230769,0.079096,0.000000,0.034091,0.000000,0.057143,0.023143,0.750000,0.472367,0.589796,0.956522,0.636364,0.500000,1
0.086857,0.051168,0.000000,0.000000,0.022642,0.001115,0.000000,0.000000,0.000000,0.189189,0.113636,0.000000,0.114286,0.085423,1.000000,0.170490,0.704082,0.260870,1.000000,0.000000,1
0.009201,0.030604,0.000000,0.000000,0.046940,0.000867,0.000000,0.000000,0.000000,0.000000,0.147727,0.545455,0.371429,0.012433,1.000000,0.052659,0.644898,0.000000,0.727273,0.500000,0
0.002791,0.000485,0.000000,0.000000,0.398406,0.003098,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001397,1.000000,0.151721,0.644898,0.782609,0.454545,1.000000,0
0.015074,0.001120,0.000000,0.000000,0.000000,0.004337,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.010291,1.000000,0.000000,0.795918,0.000000,0.090909,1.000000,1
0.088815,0.004344,0.000000,0.000000,0.071111,0.002602,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.057143,0.126540,1.000000,0.250782,0.622449,0.695652,0.454545,1.000000,1
0.106030,0.003862,0.000000,0.000000,0.050000,0.001859,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.053060,1.000000,0.242440,0.875510,0.913043,0.909091,0.500000,0
0.002559,0.000483,0.000000,0.000000,0.432000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001281,1.000000,0.473410,0.479592,0.826087,0.545455,0.500000,0
0.003706,0.001641,0.000000,0.000000,0.014118,0.002602,0.000000,0.000000,0.000000,0.000000,0.034091,0.181818,0.085714,0.003190,1.000000,0.002086,0.628571,0.869565,0.636364,0.500000,1
0.104308,0.004731,0.000000,0.000000,0.161633,0.003965,0.000000,0.000000,0.005650,0.135135,0.056818,0.000000,0.085714,0.115271,0.857100,0.521376,0.663265,0.782609,0.636364,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.120307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.636735,0.086957,0.818182,1.000000,1
0.138783,0.000000,0.000000,0.000000,0.000000,0.000000,0.013158,0.019231,0.000000,0.000000,0.011364,0.000000,0.000000,0.069451,0.500000,0.000000,0.579592,0.695652,0.818182,1.000000,0
0.054678,0.000000,0.000000,0.000000,0.000000,0.003841,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0.085714,0.046215,1.000000,0.000000,0.685714,0.739130,0.090909,1.000000,0
0.015435,0.003862,0.000000,0.000000,0.148000,0.002230,0.105263,0.019231,0.070621,0.000000,0.045455,0.000000,0.114286,0.010826,0.800000,0.369656,0.683673,0.608696,0.545455,1.000000,1
0.008502,0.010620,0.000000,0.000000,0.088000,0.004213,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.114286,0.006752,1.000000,0.354536,0.593878,1.000000,0.454545,1.000000,1
