x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
654800,15.2,2.36,2.36,7.42,7.42,11.36,11.36,9.75,9.75,378206.00,8.9,253110000,191.18,0
3363600,16.7,2.96,2.96,4.44,4.44,3.79,3.79,9.94,9.94,9664000.00,15.78,25070000000,191.2,0
629500,13.95,5.28,5.28,10.28,10.28,17.72,17.72,25.68,25.68,60594.00,21.13,779170000,191.21,0
536900,14.36,8.38,8.38,13.25,13.25,15.43,15.43,27.87,27.87,5393037.00,29.99,72980000,191.21,0
879800,17.9,7.83,7.83,10.15,10.15,-5.19,5.19,0.56,0.56,5393037.00,29.99,324960000,191.23,0
418100,19.45,-5.54,5.54,3.18,3.18,8.72,8.72,-0.1,0.1,686073.00,32.94,429440000,191.23,1
601700,32.05,6.83,6.83,6.13,6.13,-9.46,9.46,-8.56,8.56,1549813.00,29.98,251960000,191.26,0
1841600,15.95,6.33,6.33,14.75,14.75,16,16,15.58,15.58,0.00,0,3970000000,191.26,1
3049600,15.7,1.88,1.88,5.09,5.09,-6.49,6.49,-7.65,7.65,853826.00,88.7,5890000000,191.3,1
1426000,16.96,5.28,5.28,8.09,8.09,11.87,11.87,8.3,8.3,1096523.00,18.63,806860000,191.32,1
1031700,19.3,1.9,1.9,6.04,6.04,7.34,7.34,24.2,24.2,251247.00,0,1520000000,191.38,0
142000,31.85,-2,2,11.36,11.36,7.06,7.06,12.94,12.94,108472.00,12.64,743750000,191.48,0
1175700,14.47,5.62,5.62,6.79,6.79,8.72,8.72,15.02,15.02,5393037.00,29.99,2990000000,191.49,1
352100,34.43,5.65,5.65,4.11,4.11,8.41,8.41,46.76,46.76,2500.00,100,2200000000,191.5,1
371200,20.35,-1.69,1.69,3.3,3.3,5.44,5.44,-5.13,5.13,538231.00,3.61,203210000,191.55,1
252700,19.9,4.19,4.19,4.3,4.3,-7.44,7.44,-1.49,1.49,0.00,0,562380000,191.6,0
103900,27.51,2.08,2.08,7.67,7.67,-1.36,1.36,15.64,15.64,1715081.00,28.89,145800000,191.67,0
1047900,17.2,2.02,2.02,4.43,4.43,7.5,7.5,19.28,19.28,1819000.00,7.13,1010000000,191.7,0
664300,17.73,-1.5,1.5,5.47,5.47,3.2,3.2,16.8,16.8,77347.00,7.67,351970000,191.73,0
227000,32.55,2.36,2.36,4.49,4.49,8.5,8.5,-6.06,6.06,1549813.00,29.98,251960000,191.74,0
1956100,19.24,5.48,5.48,33.7,33.7,-1.59,1.59,36.74,36.74,515.00,-55.37,49930000,191.84,1
29267500,29.32,1.77,1.77,3.97,3.97,5.96,5.96,6.08,6.08,23406000.00,-22.98,57880000000,191.89,0
2053400,18.49,4.7,4.7,13.09,13.09,7.5,7.5,6.69,6.69,1819000.00,7.13,1010000000,191.9,0
785900,23,15.87,15.87,9.58,9.58,12.25,12.25,39.14,39.14,0.00,0,1090000000,191.91,1
1609600,19.7,2.87,2.87,7.07,7.07,9.93,9.93,49.47,49.47,5393037.00,29.99,3470000000,191.92,0
871400,17.82,4.7,4.7,14.52,14.52,20.81,20.81,8.26,8.26,11284.00,-13.91,2380000000,191.94,0
521100,28.29,2.2,2.2,7.61,7.61,8.27,8.27,29.41,29.41,121333.00,0,730020000,191.98,0
506900,10.84,1.4,1.4,5.96,5.96,24.45,24.45,59.65,59.65,0.00,0,42740000,192.08,0
2706500,17.55,3.24,3.24,3.24,3.24,10.03,10.03,25.36,25.36,3400000.00,1.09,2020000000,192.1,1
279500,12.56,5.63,5.63,12.65,12.65,9.03,9.03,27.38,27.38,225958.00,11.2,196640000,192.14,0
1738100,17.79,-2.57,2.57,5.14,5.14,3.01,3.01,-0.45,0.45,1350759.00,72.18,5120000000,192.16,0
781100,10.69,2.49,2.49,4.5,4.5,18.91,18.91,58.61,58.61,0.00,0,42740000,192.16,0
870100,33.25,-1.48,1.48,4.07,4.07,2.94,2.94,18.54,18.54,5393037.00,29.99,757930000,192.21,0
1286600,25.79,7.73,7.73,16.38,16.38,9.05,9.05,11.16,11.16,280413.00,884.73,764590000,192.31,0
3935400,30.21,3.25,3.25,7.66,7.66,2.58,2.58,15.61,15.61,2562984.00,49.44,33480000000,192.31,0
20700,13.5,1.5,1.5,6.72,6.72,-2.67,2.67,-15.99,15.99,4931.00,12.81,311520000,192.31,1
168200,11.85,3.95,3.95,3.95,3.95,10.44,10.44,7.73,7.73,443094.00,9.94,47360000,192.31,1
708100,25.04,9.39,9.39,7.47,7.47,11.24,11.24,27.95,27.95,1321744.00,-22.53,38820000,192.34,1
593000,18.2,5.88,5.88,3.41,3.41,2.13,2.13,21.01,21.01,11284.00,-13.91,2380000000,192.35,0
150500,23.18,-2.24,2.24,10.49,10.49,5.41,5.41,16.66,16.66,5393037.00,29.99,451500000,192.36,0
280100,15.05,-1.95,1.95,4.15,4.15,9.45,9.45,-4.44,4.44,60594.00,21.13,779170000,192.38,1
307600,31.85,-2.75,2.75,6.45,6.45,5.81,5.81,13.14,13.14,108472.00,12.64,743750000,192.41,0
221600,10.55,9.33,9.33,4.98,4.98,11.05,11.05,27.11,27.11,0.00,-100,434310000,192.42,0
956100,19,-2.31,2.31,9.51,9.51,-2.31,2.31,-13.64,13.64,1549813.00,29.98,251960000,192.48,1
539600,18.94,1.34,1.34,5.87,5.87,9.92,9.92,21.49,21.49,1379988.00,50.67,10600000000,192.49,0
319900,11.85,1.28,1.28,4.41,4.41,6.28,6.28,48.13,48.13,22504.00,48.53,186900000,192.5,0
1176700,12.06,2.55,2.55,13.88,13.88,37.67,37.67,36.73,36.73,4740.00,15.44,2300000000,192.54,1
7608800,18.46,4.29,4.29,19.56,19.56,132.49,132.49,259.14,259.14,5393037.00,29.99,1980000000,192.56,0
168300,10.25,3.02,3.02,7.78,7.78,-5,5,4.59,4.59,520894.00,-9.97,120570000,192.65,0
635200,22.32,16.43,16.43,15.17,15.17,22.5,22.5,26.89,26.89,11284.00,-13.91,2380000000,192.67,0
6816100,14.8,8.98,8.98,13.24,13.24,19.07,19.07,43.41,43.41,5393037.00,29.99,1970000000,192.67,1
201600,21.6,1.79,1.79,4.4,4.4,2.66,2.66,4.85,4.85,33655943.00,174.82,948470000,192.69,0
1349900,19.77,-2.13,2.13,3.13,3.13,3.56,3.56,3.08,3.08,398799.00,3.33,2300000000,192.75,1
2802500,19.97,1.47,1.47,3.9,3.9,2.41,2.41,7.31,7.31,1350759.00,72.18,5120000000,192.86,0
457000,11.62,-3.97,3.97,3.2,3.2,6.31,6.31,21.42,21.42,651561.00,96.27,787440000,192.98,1
614700,27.6,1.28,1.28,4.74,4.74,16.7,16.7,70.9,70.9,123954.00,36.8,1360000000,193.01,0
1832700,22.48,4.66,4.66,4.85,4.85,8.29,8.29,34.77,34.77,13864704.00,21.5,2450000000,193.04,1
3142400,34.35,1.75,1.75,10.24,10.24,13.55,13.55,12.11,12.11,10063000.00,23.17,9740000000,193.06,1
179900,20.27,1.71,1.71,5.96,5.96,10.58,10.58,7.36,7.36,5393037.00,29.99,258070000,193.09,1
450600,13.08,1.4,1.4,4.56,4.56,5.65,5.65,5.06,5.06,5393037.00,29.99,442910000,193.18,1
253300,11.8,5.36,5.36,7.76,7.76,15.12,15.12,21.65,21.65,440.00,0.69,236290000,193.19,0
338100,11.95,10.14,10.14,12.74,12.74,2.58,2.58,14.9,14.9,4408400.00,31.02,325320000,193.24,0
532000,20.03,5.87,5.87,6.43,6.43,19.3,19.3,39.87,39.87,0.00,0,163470000,193.33,0
3653900,22.14,2.12,2.12,4.93,4.93,4.58,4.58,10.37,10.37,12564000.00,4.28,5560000000,193.37,0
2013200,32.72,-3.71,3.71,6.44,6.44,10.17,10.17,15.46,15.46,10063000.00,23.17,9740000000,193.44,0
2164900,15,4.53,4.53,9.09,9.09,3.81,3.81,16.73,16.73,84452.00,130.95,788380000,193.46,1
932900,19.19,3.95,3.95,8.6,8.6,7.99,7.99,34.76,34.76,92008.00,27.87,1160000000,193.48,0
3786600,20,10.8,10.8,12.36,12.36,24.61,24.61,28.62,28.62,0.00,0,562380000,193.5,0
414200,11.85,4.87,4.87,17.91,17.91,27.42,27.42,30.94,30.94,457841.00,0.3,362240000,193.51,0
596700,21.7,-4.99,4.99,9.21,9.21,9.15,9.15,28.71,28.71,1610600.00,21.17,232670000,193.57,0
275000,13.58,1.65,1.65,5.19,5.19,3.11,3.11,4.62,4.62,1661900.00,-3.88,1180000000,193.63,0
4033500,31.92,1.75,1.75,3.2,3.2,13.88,13.88,13.88,13.88,2562984.00,49.44,33480000000,193.73,0
1472700,32.27,-1.91,1.91,7.35,7.35,18.6,18.6,8.98,8.98,76569.00,58.45,1080000000,193.75,0
1793400,14.16,3.21,3.21,10.19,10.19,9.09,9.09,7.11,7.11,91245.00,147.08,2510000000,193.79,0
183500,18.34,10.48,10.48,25.88,25.88,43.17,43.17,37.89,37.89,5393037.00,29.99,633440000,193.81,0
3214900,19.35,-3.01,3.01,9.32,9.32,13.49,13.49,38.21,38.21,5393037.00,29.99,324960000,193.81,1
76600,13.76,2.92,2.92,5.2,5.2,5.36,5.36,-2.76,2.76,225958.00,11.2,196640000,193.85,0
1506000,19.85,3.12,3.12,3.39,3.39,7.88,7.88,26.43,26.43,538231.00,3.61,203210000,193.89,0
755900,10.1,2.54,2.54,4.12,4.12,-2.42,2.42,-23.77,23.77,90857.00,42.13,745950000,194.03,0
1090500,18.94,-1.66,1.66,4.07,4.07,2.77,2.77,25.43,25.43,251247.00,0,1520000000,194.05,0
1239500,20.85,3.47,3.47,8.31,8.31,13.32,13.32,30.72,30.72,538231.00,3.61,203210000,194.16,0
1954400,10.36,-2.17,2.17,4.02,4.02,8.37,8.37,39.43,39.43,1893200.00,0,553400000,194.17,0
14774100,21.86,2.77,2.77,6.37,6.37,1.34,1.34,5.25,5.25,7243000.00,-13.51,37910000000,194.19,1
1043600,39.66,3.2,3.2,10.84,10.84,4.92,4.92,13.67,13.67,204270.00,51.82,1420000000,194.26,0
2818200,15.16,5.35,5.35,3.27,3.27,7.06,7.06,11.23,11.23,91245.00,147.08,2510000000,194.27,0
1727900,12.99,7.89,7.89,6.91,6.91,-3.99,3.99,-11.93,11.93,5393037.00,29.99,113360000,194.38,0
1296900,18.85,2.45,2.45,20.06,20.06,15.64,15.64,16.36,16.36,538231.00,3.61,203210000,194.4,0
1570700,10.88,-2.25,2.25,7.62,7.62,6.98,6.98,39.31,39.31,152.00,0,1410000000,194.44,1
1664700,19.16,6.15,6.15,9.99,9.99,13.71,13.71,18.34,18.34,515.00,-55.37,49930000,194.45,0
1929500,19.22,3.11,3.11,19.68,19.68,32.1,32.1,33.47,33.47,216824.00,46.8,2070000000,194.47,1
842400,22.55,5.62,5.62,19,19,23.9,23.9,19,19,1549813.00,29.98,251960000,194.48,1
710700,24.21,7.03,7.03,10.75,10.75,17.47,17.47,26.62,26.62,755763.00,75.28,413590000,194.53,0
196000,14.6,7.75,7.75,9.36,9.36,4.29,4.29,-3.31,3.31,4408400.00,31.02,325320000,194.57,1
1167200,27,3.33,3.33,4.13,4.13,10.52,10.52,16.93,16.93,5393037.00,29.99,451500000,194.59,0
6204100,23.24,1.4,1.4,4.26,4.26,10.14,10.14,13.98,13.98,12564000.00,4.28,5560000000,194.6,1
5708300,10.69,7.33,7.33,9.98,9.98,16.07,16.07,21.62,21.62,5393037.00,29.99,1970000000,194.67,1
2036700,18.73,-2.09,2.09,6.97,6.97,5.17,5.17,33.5,33.5,251247.00,0,1520000000,194.76,0
2527800,18.48,1.26,1.26,19.69,19.69,131.58,131.58,245.42,245.42,5393037.00,29.99,1980000000,194.83,0
478700,17.75,2.01,2.01,3.2,3.2,4.41,4.41,1.43,1.43,5393037.00,29.99,919250000,194.92,1
707200,27.21,-1.45,1.45,4.86,4.86,2.68,2.68,-13.67,13.67,76569.00,58.45,1080000000,194.98,1
3424400,36.11,2.67,2.67,4.61,4.61,7.63,7.63,40.51,40.51,10063000.00,23.17,9740000000,195.05,0
284800,15.7,1.29,1.29,7.17,7.17,9.03,9.03,7.53,7.53,60594.00,21.13,779170000,195.24,0
1659100,21.2,2.86,2.86,22.76,22.76,19.24,19.24,18.5,18.5,181743.00,8.79,373440000,195.27,0
1335500,19.25,2.67,2.67,4.62,4.62,23,23,21.45,21.45,538231.00,3.61,203210000,195.28,0
1077100,12.3,-1.76,1.76,3.45,3.45,3.62,3.62,2.76,2.76,655407.00,-4.26,372230000,195.28,1
99300,12.9,2.3,2.3,3.45,3.45,-10.66,10.66,14.36,14.36,292604.00,-4.75,270540000,195.32,0
151600,11.18,3.71,3.71,27.05,27.05,32.46,32.46,172.02,172.02,3276.00,162.5,36490000,195.34,1
1010900,27.98,-4.6,4.6,8.74,8.74,6.43,6.43,12.82,12.82,264734.00,36.19,3260000000,195.37,0
245600,11.75,7.21,7.21,7.21,7.21,26.07,26.07,9.1,9.1,5393037.00,29.99,165560000,195.42,1
354400,15.2,1.27,1.27,5.19,5.19,12.01,12.01,9.04,9.04,5393037.00,29.99,1950000000,195.47,0
94700,20,1.78,1.78,3.09,3.09,41.84,41.84,56.25,56.25,174679.00,-2.98,59790000,195.49,0
1424000,19.61,1.61,1.61,5.2,5.2,22.1,22.1,32.59,32.59,216824.00,46.8,2070000000,195.56,1
176300,19.93,1.68,1.68,5.79,5.79,8.73,8.73,5.56,5.56,5393037.00,29.99,258070000,195.63,0
456500,11.38,-1.3,1.3,12.67,12.67,16,16,37.77,37.77,651561.00,96.27,787440000,195.64,0
486500,10.83,6.49,6.49,14.72,14.72,11.53,11.53,61.4,61.4,19626.00,64.18,630750000,195.64,1
134100,23.52,1.47,1.47,12.11,12.11,7.45,7.45,13.4,13.4,5393037.00,29.99,451500000,195.66,0
289800,12.79,3.48,3.48,4.75,4.75,4.75,4.75,-2.37,2.37,120065.00,80.01,109770000,195.69,1
1856000,33.63,1.63,1.63,5.62,5.62,2.78,2.78,8.55,8.55,10063000.00,23.17,9740000000,195.71,0
184000,13.65,-2.85,2.85,7.48,7.48,5,5,-5.86,5.86,12926.00,100,3640000000,195.79,1
1984400,20.16,2.18,2.18,8.86,8.86,15.46,15.46,46.09,46.09,1819000.00,7.13,1010000000,195.8,0
1291700,23.65,1.85,1.85,11.77,11.77,19.69,19.69,12.57,12.57,2541500.00,-8.85,268240000,195.8,0
3386500,16.36,4.34,4.34,7.84,7.84,3.48,3.48,17.44,17.44,624333.00,97.47,6350000000,195.85,1
2252100,20.61,2.28,2.28,15.92,15.92,12.93,12.93,15.01,15.01,181743.00,8.79,373440000,195.89,0
102100,39.46,4.17,4.17,11.03,11.03,16.75,16.75,29.89,29.89,5393037.00,29.99,633440000,195.94,0
450900,19.71,3.74,3.74,11.8,11.8,15.67,15.67,72.74,72.74,5393037.00,29.99,45650000,195.95,0
4015600,39.72,10,10,12.94,12.94,15.06,15.06,47.77,47.77,10063000.00,23.17,9740000000,195.98,0
1689100,13.35,3.89,3.89,24.77,24.77,34.85,34.85,57.99,57.99,84452.00,130.95,788380000,196.08,1
266100,27.91,8.47,8.47,3.6,3.6,-3.16,3.16,15.09,15.09,3471263.00,-15.1,1400000000,196.09,0
425100,17.2,2.81,2.81,5.52,5.52,11.33,11.33,19.44,19.44,60594.00,21.13,779170000,196.11,0
329800,13.22,1.46,1.46,6.96,6.96,4.75,4.75,7.31,7.31,1661900.00,-3.88,1180000000,196.14,0
1044800,21.92,13.87,13.87,12.47,12.47,10.82,10.82,5.79,5.79,2500.00,100,2200000000,196.15,0
1193000,16.3,4.82,4.82,15.6,15.6,-25.06,25.06,-47.42,47.42,351097.00,40.17,414600000,196.19,1
1738000,29.49,2.22,2.22,3.84,3.84,8.34,8.34,51.15,51.15,2541500.00,-8.85,268240000,196.2,0
241400,32.25,3.2,3.2,4.03,4.03,6.26,6.26,3.53,3.53,123954.00,36.8,1360000000,196.21,1
66000,25.36,2.76,2.76,15.48,15.48,31.13,31.13,64.14,64.14,4931.00,12.81,311520000,196.28,1
708100,11.5,-4.64,4.64,8.7,8.7,31.28,31.28,30.39,30.39,4740.00,15.44,2300000000,196.31,1
4181900,20,12.11,12.11,9.05,9.05,25.39,25.39,0.55,0.55,109333.00,-14.83,301640000,196.35,0
7065100,35.52,4.13,4.13,6.57,6.57,3.71,3.71,33.33,33.33,13408421.00,55.79,5830000000,196.35,0
3633100,30.76,10.65,10.65,9.35,9.35,-11.48,11.48,-28.42,28.42,2792077.00,72.76,8950000000,196.38,0
689400,13.6,2.64,2.64,21.97,21.97,18.78,18.78,25.93,25.93,5393037.00,29.99,462280000,196.42,0
10807400,23.5,9.05,9.05,9.05,9.05,10.8,10.8,35.29,35.29,216824.00,46.8,2070000000,196.42,0
72946500,11.07,2.59,2.59,8.64,8.64,-18.72,18.72,-15.5,15.5,5393037.00,29.99,55640000000,196.43,0
3009900,21.26,2.16,2.16,5.3,5.3,8.08,8.08,20.52,20.52,624333.00,97.47,6350000000,196.44,1
514900,16.97,-9.2,9.2,4.37,4.37,7.88,7.88,-15.99,15.99,0.00,0,142610000,196.67,1
438700,13.17,5.19,5.19,7.07,7.07,1.46,1.46,9.02,9.02,1661900.00,-3.88,1180000000,196.68,0
1409200,18.9,4.42,4.42,11.83,11.83,15.95,15.95,-11.06,11.06,351097.00,40.17,414600000,196.72,1
1993300,38.75,21.47,21.47,19.41,19.41,13.3,13.3,24,24,123954.00,36.8,1360000000,196.74,1
10565600,14.36,3.38,3.38,5.12,5.12,3.09,3.09,-3.56,3.56,2321947.00,85.99,568720000,196.79,0
4044800,14.15,1.43,1.43,5.2,5.2,4.43,4.43,33.49,33.49,84452.00,130.95,788380000,196.81,0
1031800,16.95,3.99,3.99,16.9,16.9,-22.07,22.07,-45.32,45.32,351097.00,40.17,414600000,196.9,1
318600,17.9,1.65,1.65,15.11,15.11,16.16,16.16,20.54,20.54,33655943.00,174.82,948470000,196.96,0
1748800,14.1,-4.08,4.08,9.3,9.3,9.3,9.3,21.03,21.03,90857.00,42.13,745950000,196.97,1
1090700,15.4,3.7,3.7,5.84,5.84,-1.91,1.91,-2.84,2.84,5393037.00,29.99,324960000,197,0
443800,18.36,2,2,3.55,3.55,11.27,11.27,15.84,15.84,77347.00,7.67,351970000,197.03,0
24927700,11.54,4.72,4.72,6.16,6.16,14.14,14.14,5.58,5.58,76589000.00,-19.87,87690000000,197.04,0
106700,26.05,1.36,1.36,10.38,10.38,5.04,5.04,29.28,29.28,5393037.00,29.99,481540000,197.11,0
1677200,13.95,4.1,4.1,3.72,3.72,-2.11,2.11,24.55,24.55,84452.00,130.95,788380000,197.12,0
2740300,21.46,3.47,3.47,4.12,4.12,10.05,10.05,14.7,14.7,1350759.00,72.18,5120000000,197.13,1
382500,26.61,-3.52,3.52,4.81,4.81,-8.27,8.27,-29.66,29.66,5393037.00,29.99,115940000,197.2,0
14738200,34.11,3.68,3.68,4.95,4.95,2.68,2.68,23.54,23.54,3298177.00,48.95,33110000000,197.2,1
11025700,13.44,11.35,11.35,21.08,21.08,3.46,3.46,-4,4,5393037.00,29.99,113360000,197.29,1
71800,24.57,1.28,1.28,4.15,4.15,8.48,8.48,31.11,31.11,896900.00,-29.12,799270000,197.3,0
3351600,36.1,2.56,2.56,3.77,3.77,6.33,6.33,11.56,11.56,2562984.00,49.44,33480000000,197.3,1
2983600,35.26,4.85,4.85,8.46,8.46,10.74,10.74,17.18,17.18,10063000.00,23.17,9740000000,197.35,0
671600,18.82,3.24,3.24,4.56,4.56,6.15,6.15,13.78,13.78,77347.00,7.67,351970000,197.39,0
263600,11.55,-1.7,1.7,5,5,24.19,24.19,32,32,443094.00,9.94,47360000,197.47,0
463800,20.4,4.67,4.67,4.67,4.67,5.48,5.48,-2.86,2.86,2500.00,100,2200000000,197.56,0
1720500,30.33,1.92,1.92,281.99,281.99,248.62,248.62,237.75,237.75,42875.00,-48.03,2720000000,197.6,1
382700,17.61,-1.4,1.4,13.25,13.25,9.31,9.31,17.09,17.09,33655943.00,174.82,948470000,197.67,0
955400,15.84,2.52,2.52,7.9,7.9,14.53,14.53,29.94,29.94,1096523.00,18.63,806860000,197.69,0
1647000,12.1,2.89,2.89,13.51,13.51,-1.63,1.63,-7.77,7.77,5393037.00,29.99,113360000,197.72,0
230100,20.6,1.43,1.43,6.35,6.35,3,3,14,14,33655943.00,174.82,948470000,197.8,0
695200,11.01,-3,3,9.12,9.12,9.01,9.01,-16.72,16.72,230604.00,14.97,290280000,197.9,1
2356000,38.01,5.79,5.79,8.54,8.54,10.78,10.78,60.31,60.31,3063000.00,46.14,325160000,197.93,0
1798500,19.52,2.04,2.04,7.9,7.9,20.79,20.79,16.96,16.96,1893200.00,0,553400000,197.98,0
313500,25.04,3.6,3.6,5.48,5.48,3,3,5.21,5.21,896900.00,-29.12,799270000,198.03,0
1591200,20.01,1.42,1.42,4.38,4.38,6.27,6.27,5.48,5.48,398799.00,3.33,2300000000,198.04,1
479500,38.7,1.44,1.44,5.88,5.88,7.35,7.35,3.06,3.06,937237.00,54.39,6470000000,198.05,0
298600,24.21,2.93,2.93,15.4,15.4,10.35,10.35,19.91,19.91,5393037.00,29.99,451500000,198.1,0
11648000,35.18,-4.3,4.3,10.98,10.98,17.66,17.66,26,26,826968.00,99.66,21590000000,198.13,0
2165100,17.02,4.93,4.93,3.15,3.15,4.42,4.42,12.49,12.49,2156.00,-30.25,3490000000,198.16,1
280000,20.08,2.82,2.82,4.1,4.1,5.13,5.13,25.11,25.11,601161.00,82.1,1050000000,198.17,0
169700,11.8,1.99,1.99,3.42,3.42,15.8,15.8,7.37,7.37,1479712.00,-6.37,946270000,198.2,1
700300,21.66,3.74,3.74,3.54,3.54,-1.28,1.28,-2.39,2.39,5620728.00,1.4,414690000,198.29,1
262800,13.34,6.46,6.46,16.51,16.51,20.29,20.29,41.91,41.91,0.00,0,534540000,198.33,1
418100,18.71,3.66,3.66,7.41,7.41,10.71,10.71,28.86,28.86,60594.00,21.13,779170000,198.35,0
410600,28.1,1.81,1.81,6.64,6.64,16.84,16.84,70.82,70.82,123954.00,36.8,1360000000,198.38,0
133100,19.26,2.28,2.28,3.49,3.49,3.05,3.05,-2.97,2.97,0.00,0,142610000,198.42,1
95000,11.66,1.48,1.48,5.42,5.42,1.66,1.66,-18.8,18.8,225958.00,11.2,196640000,198.44,0
2275800,11.83,2.16,2.16,5.25,5.25,3.05,3.05,20.71,20.71,53446.00,-53.71,783510000,198.45,0
226400,21.93,2.05,2.05,10.48,10.48,9.65,9.65,24.46,24.46,0.00,0,1090000000,198.47,0
1256600,20.15,1.51,1.51,7.47,7.47,9.51,9.51,28.34,28.34,538231.00,3.61,203210000,198.5,0
303200,26.29,-2.38,2.38,8.59,8.59,8.55,8.55,8.59,8.59,5393037.00,29.99,451500000,198.56,0
2308100,12.15,7.05,7.05,5.1,5.1,12.6,12.6,10.15,10.15,618000.00,-17.81,1590000000,198.68,0
548400,10.65,10.71,10.71,8.9,8.9,15.89,15.89,48.33,48.33,455154.00,12.56,706190000,198.76,1
1043000,17.66,2.44,2.44,8.01,8.01,4.74,4.74,-2.43,2.43,1819000.00,7.13,1010000000,198.79,0
1181400,10.6,4.95,4.95,7.07,7.07,9.28,9.28,-19.39,19.39,90857.00,42.13,745950000,198.82,1
138200,20.16,-2.51,2.51,11.26,11.26,16.4,16.4,13.26,13.26,317373.00,13.06,20460000,198.84,1
443200,18.78,1.68,1.68,5.03,5.03,7.99,7.99,2.51,2.51,86.00,0,115060000,198.87,0
2271800,25.68,4.77,4.77,3.42,3.42,-10.77,10.77,0.67,0.67,2541500.00,-8.85,268240000,198.9,0
474100,14.55,4.68,4.68,21.76,21.76,23.83,23.83,28.19,28.19,443094.00,9.94,47360000,198.92,1
1668100,20.4,4.03,4.03,6.14,6.14,27.02,27.02,45.92,45.92,216824.00,46.8,2070000000,198.93,0
444800,15.3,1.32,1.32,7.37,7.37,11.27,11.27,24.9,24.9,3756000.00,0,250020000,199.01,1
1412600,18.38,-3.52,3.52,4.73,4.73,-14.75,14.75,-8.87,8.87,109333.00,-14.83,301640000,199.06,0
1022400,26.17,-1.8,1.8,13.39,13.39,12.08,12.08,13.44,13.44,5393037.00,29.99,855950000,199.1,1
314000,15.1,2.37,2.37,5.59,5.59,11.44,11.44,68.72,68.72,4408400.00,31.02,325320000,199.19,0
784900,16.33,1.62,1.62,6.32,6.32,10.86,10.86,16.06,16.06,1379988.00,50.67,10600000000,199.26,0
753300,21.7,-2.03,2.03,4.33,4.33,6.9,6.9,8.23,8.23,248069.00,40.13,7920000000,199.32,0
3542500,27.77,2.85,2.85,3.62,3.62,12.84,12.84,27.04,27.04,13408421.00,55.79,5830000000,199.33,1
3375400,26.8,2.06,2.06,8.9,8.9,17.13,17.13,23.11,23.11,13408421.00,55.79,5830000000,199.43,1
135800,24.36,-6.09,6.09,3.79,3.79,29.99,29.99,28.75,28.75,896900.00,-29.12,799270000,199.54,0
464800,28.05,4.28,4.28,9.78,9.78,6.86,6.86,26.35,26.35,1549813.00,29.98,251960000,199.55,0
10485700,25.04,10.26,10.26,15.66,15.66,9.92,9.92,41.23,41.23,2156.00,-30.25,3490000000,199.6,0
2093500,24.57,3.93,3.93,8.48,8.48,9.79,9.79,8.62,8.62,6705000.00,124.64,131660000,199.62,0
1296300,28.18,4.84,4.84,7.68,7.68,22.1,22.1,22.79,22.79,5393037.00,29.99,855950000,199.67,0
155900,11.93,1.53,1.53,15.04,15.04,48.2,48.2,69.94,69.94,1054707.00,-7.48,79890000,199.74,1
111100,14.8,2.42,2.42,3.14,3.14,4.96,4.96,0.68,0.68,440.00,0.69,236290000,199.79,0
2913500,14.75,4.24,4.24,10.07,10.07,9.67,9.67,48.99,48.99,84452.00,130.95,788380000,199.79,0
542000,39.82,5.15,5.15,9.01,9.01,9.64,9.64,4.84,4.84,1690084.00,144.41,62130000,199.84,1
978100,32.65,11.05,11.05,11.62,11.62,10.87,10.87,22.74,22.74,123954.00,36.8,1360000000,200,0
552900,11.17,7.61,7.61,10.38,10.38,26.07,26.07,20.37,20.37,0.00,0,42740000,200,0
351700,27.68,-1.53,1.53,5.29,5.29,7.5,7.5,28.15,28.15,121333.00,0,730020000,200,0
456400,21.15,-1.86,1.86,3.98,3.98,9.08,9.08,15.7,15.7,264734.00,36.19,3260000000,200.14,0
11034800,20.65,6.17,6.17,14.03,14.03,18.14,18.14,13.09,13.09,12564000.00,4.28,5560000000,200.15,0
5517800,17.12,7.2,7.2,6.01,6.01,8.91,8.91,20.9,20.9,91245.00,147.08,2510000000,200.19,0
1298200,15.89,2.78,2.78,3.52,3.52,30.67,30.67,46.86,46.86,5393037.00,29.99,849330000,200.19,1
1578200,12.58,-3.45,3.45,11.52,11.52,15.1,15.1,5.98,5.98,5393037.00,29.99,2990000000,200.23,1
1676100,39.65,1.74,1.74,10.29,10.29,21.81,21.81,37.29,37.29,5393037.00,29.99,3470000000,200.23,1
484000,10.92,2.44,2.44,10.53,10.53,4.2,4.2,46.97,46.97,0.00,0,42740000,200.28,1
428400,10.77,7.7,7.7,14.7,14.7,28.83,28.83,37.2,37.2,5393037.00,29.99,165560000,200.3,0
1276700,24.61,1.65,1.65,3.97,3.97,8.56,8.56,-4.17,4.17,2541500.00,-8.85,268240000,200.37,0
881600,31.15,2.64,2.64,3.15,3.15,-9.84,9.84,-10.23,10.23,1549813.00,29.98,251960000,200.5,0
512500,23.15,2.43,2.43,6.44,6.44,6.68,6.68,1.98,1.98,24016907.00,38.96,1130000000,200.53,1
2417900,24.32,6.29,6.29,5.51,5.51,10.45,10.45,48.93,48.93,183866.00,70.88,4610000000,200.66,1
1237600,23.25,5.92,5.92,8.64,8.64,20.78,20.78,35.57,35.57,538231.00,3.61,203210000,200.68,0
