lno,tcin,location_id,effective_d,expiry_d,regular_retail_a,current_retail_a,channel_n
5937,"77615852","3214","2023-11-05","2023-11-19","499.99","499.99","STORE"
5938,"77615852","3217","2023-11-05","2023-11-19","499.99","499.99","STORE"
5939,"77615852","1537","2023-11-05","2023-11-19","499.99","499.99","STORE"
5940,"77615852","1329","2023-11-05","2023-11-19","499.99","499.99","STORE"
5941,"77615852","876","2023-11-05","2023-11-19","499.99","499.99","STORE"
5942,"77615852","1007","2023-11-05","2023-11-19","499.99","499.99","STORE"
5943,"77615852","190","2023-11-05","2023-11-19","499.99","499.99","STORE"
5944,"77615852","1438","2023-11-05","2023-11-19","499.99","499.99","STORE"
5945,"77615852","1402","2023-11-05","2023-11-19","499.99","499.99","STORE"
5946,"77615852","349","2023-11-05","2023-11-19","499.99","499.99","STORE"
5947,"77615852","963","2023-11-05","2023-11-19","499.99","499.99","STORE"
5948,"77615852","1003","2023-11-05","2023-11-19","499.99","499.99","STORE"
5949,"77615852","910","2023-11-05","2023-11-19","499.99","499.99","STORE"
5950,"77615852","1845","2023-11-05","2023-11-19","499.99","499.99","STORE"
5951,"77615852","1868","2023-11-05","2023-11-19","499.99","499.99","STORE"
5952,"77615852","2063","2023-11-05","2023-11-19","499.99","499.99","STORE"
5953,"77615852","2273","2023-11-05","2023-11-19","499.99","499.99","STORE"
5954,"77615852","2458","2023-11-05","2023-11-19","499.99","499.99","STORE"
5955,"77615852","736","2023-11-05","2023-11-19","499.99","499.99","STORE"
5956,"77615852","1129","2023-11-05","2023-11-19","499.99","499.99","STORE"
5957,"77615852","2878","2023-11-05","2023-11-19","499.99","499.99","STORE"
5958,"77615852","2127","2023-11-05","2023-11-19","499.99","499.99","STORE"
5959,"77615852","2070","2023-11-05","2023-11-19","499.99","499.99","STORE"
5960,"77615852","2154","2023-11-05","2023-11-19","499.99","499.99","STORE"
5961,"77615852","746","2023-11-05","2023-11-19","499.99","499.99","STORE"
5962,"77615852","1106","2023-11-05","2023-11-19","499.99","499.99","STORE"
5963,"77615852","2271","2023-11-05","2023-11-19","499.99","499.99","STORE"
5964,"77615852","3247","2023-11-05","2023-11-19","499.99","499.99","STORE"
5965,"77615852","348","2023-11-05","2023-11-19","499.99","499.99","STORE"
5966,"77615852","2007","2023-11-05","2023-11-19","499.99","499.99","STORE"
5967,"77615852","606","2023-11-05","2023-11-19","499.99","499.99","STORE"
5968,"77615852","1344","2023-11-05","2023-11-19","499.99","499.99","STORE"
5969,"77615852","1931","2023-11-05","2023-11-19","499.99","499.99","STORE"
5970,"77615852","2781","2023-11-05","2023-11-19","499.99","499.99","STORE"
5971,"77615852","767","2023-11-05","2023-11-19","499.99","499.99","STORE"
5972,"77615852","822","2023-11-05","2023-11-19","499.99","499.99","STORE"
5973,"77615852","1043","2023-11-05","2023-11-19","499.99","499.99","STORE"
5974,"77615852","1087","2023-11-05","2023-11-19","499.99","499.99","STORE"
5975,"77615852","2207","2023-11-05","2023-11-19","499.99","499.99","STORE"
5976,"77615852","1950","2023-11-05","2023-11-19","499.99","499.99","STORE"
5977,"77615852","1970","2023-11-05","2023-11-19","499.99","499.99","STORE"
5978,"77615852","2290","2023-11-05","2023-11-19","499.99","499.99","STORE"
5979,"77615852","3290","2023-11-05","2023-11-19","499.99","499.99","STORE"
5980,"77615852","1508","2023-11-05","2023-11-19","499.99","499.99","STORE"
5981,"77615852","1773","2023-11-05","2023-11-19","499.99","499.99","STORE"
5982,"77615852","360","2023-11-05","2023-11-19","499.99","499.99","STORE"
5983,"77615852","1928","2023-11-05","2023-11-19","499.99","499.99","STORE"
5984,"77615852","530","2023-11-05","2023-11-19","499.99","499.99","STORE"
5985,"77615852","821","2023-11-05","2023-11-19","499.99","499.99","STORE"
5986,"77615852","228","2023-11-05","2023-11-19","499.99","499.99","STORE"
5987,"77615852","864","2023-11-05","2023-11-19","499.99","499.99","STORE"
5988,"77615852","2406","2023-11-05","2023-11-19","499.99","499.99","STORE"
5989,"77615852","1954","2023-11-05","2023-11-19","499.99","499.99","STORE"
5990,"77615852","1207","2023-11-05","2023-11-19","499.99","499.99","STORE"
5991,"77615852","162","2023-11-05","2023-11-19","499.99","499.99","STORE"
5992,"77615852","628","2023-11-05","2023-11-19","499.99","499.99","STORE"
5993,"77615852","2059","2023-11-05","2023-11-19","499.99","499.99","STORE"
5994,"77615852","2315","2023-11-05","2023-11-19","499.99","499.99","STORE"
5995,"77615852","2439","2023-11-05","2023-11-19","499.99","499.99","STORE"
5996,"77615852","2545","2023-11-05","2023-11-19","499.99","499.99","STORE"
5997,"77615852","3432","2023-11-05","2023-11-19","499.99","499.99","STORE"
5998,"77615852","275","2023-11-05","2023-11-19","499.99","499.99","STORE"
5999,"77615852","1469","2023-11-05","2023-11-19","499.99","499.99","STORE"
6000,"77615852","780","2023-11-05","2023-11-19","499.99","499.99","STORE"
6001,"77615852","2072","2023-11-05","2023-11-19","499.99","499.99","STORE"
6002,"77615852","61","2023-11-05","2023-11-19","499.99","499.99","STORE"
6003,"77615852","1258","2023-11-05","2023-11-19","499.99","499.99","STORE"
6004,"77615852","1454","2023-11-05","2023-11-19","499.99","499.99","STORE"
6005,"77615852","1787","2023-11-05","2023-11-19","499.99","499.99","STORE"
6006,"77615852","1891","2023-11-05","2023-11-19","499.99","499.99","STORE"
6007,"77615852","2009","2023-11-05","2023-11-19","499.99","499.99","STORE"
6008,"77615852","1073","2023-11-05","2023-11-19","499.99","499.99","STORE"
6009,"77615852","245","2023-11-05","2023-11-19","499.99","499.99","STORE"
6010,"77615852","293","2023-11-05","2023-11-19","499.99","499.99","STORE"
6011,"77615852","533","2023-11-05","2023-11-19","499.99","499.99","STORE"
6012,"77615852","2174","2023-11-05","2023-11-19","499.99","499.99","STORE"
6013,"77615852","93","2023-11-05","2023-11-19","499.99","499.99","STORE"
6014,"77615852","96","2023-11-05","2023-11-19","499.99","499.99","STORE"
6015,"77615852","1884","2023-11-05","2023-11-19","499.99","499.99","STORE"
6016,"77615852","2225","2023-11-05","2023-11-19","499.99","499.99","STORE"
6017,"77615852","2296","2023-11-05","2023-11-19","499.99","499.99","STORE"
6018,"77615852","3401","2023-11-05","2023-11-19","499.99","499.99","STORE"
6019,"77615852","2497","2023-11-05","2023-11-19","499.99","499.99","STORE"
6020,"77615852","868","2023-11-05","2023-11-19","499.99","499.99","STORE"
6021,"77615852","1894","2023-11-05","2023-11-19","499.99","499.99","STORE"
6022,"77615852","364","2023-11-05","2023-11-19","499.99","499.99","STORE"
6023,"77615852","1903","2023-11-05","2023-11-19","499.99","499.99","STORE"
6024,"77615852","1084","2023-11-05","2023-11-19","499.99","499.99","STORE"
6025,"77615852","1206","2023-11-05","2023-11-19","499.99","499.99","STORE"
6026,"77615852","249","2023-11-05","2023-11-19","499.99","499.99","STORE"
6027,"77615852","83","2023-11-05","2023-11-19","499.99","499.99","STORE"
6028,"77615852","2488","2023-11-05","2023-11-19","499.99","499.99","STORE"
6029,"77615852","3285","2023-11-05","2023-11-19","499.99","499.99","STORE"
6030,"77615852","1153","2023-11-05","2023-11-19","499.99","499.99","STORE"
6031,"77615852","1777","2023-11-05","2023-11-19","499.99","499.99","STORE"
6032,"77615852","3334","2023-11-05","2023-11-19","499.99","499.99","STORE"
6033,"77615852","731","2023-11-05","2023-11-19","499.99","499.99","STORE"
6034,"77615852","2229","2023-11-05","2023-11-19","499.99","499.99","STORE"
6035,"77615852","299","2023-11-05","2023-11-19","499.99","499.99","STORE"
6036,"77615852","930","2023-11-05","2023-11-19","499.99","499.99","STORE"
6037,"77615852","1062","2023-11-05","2023-11-19","499.99","499.99","STORE"
6038,"77615852","2316","2023-11-05","2023-11-19","499.99","499.99","STORE"
6039,"77615852","2355","2023-11-05","2023-11-19","499.99","499.99","STORE"
6040,"77615852","2391","2023-11-05","2023-11-19","499.99","499.99","STORE"
6041,"77615852","1960","2023-11-05","2023-11-19","499.99","499.99","STORE"
6042,"77615852","238","2023-11-05","2023-11-19","499.99","499.99","STORE"
6043,"77615852","1381","2023-11-05","2023-11-19","499.99","499.99","STORE"
6044,"77615852","2410","2023-11-05","2023-11-19","499.99","499.99","STORE"
6045,"77615852","611","2023-11-05","2023-11-19","499.99","499.99","STORE"
6046,"77615852","1340","2023-11-05","2023-11-19","499.99","499.99","STORE"
6047,"77615852","799","2023-11-05","2023-11-19","499.99","499.99","STORE"
6048,"77615852","2181","2023-11-05","2023-11-19","499.99","499.99","STORE"
6049,"77615852","2495","2023-11-05","2023-11-19","499.99","499.99","STORE"
6050,"77615852","1166","2023-11-05","2023-11-19","499.99","499.99","STORE"
6051,"77615852","1284","2023-11-05","2023-11-19","499.99","499.99","STORE"
6052,"77615852","1506","2023-11-05","2023-11-19","499.99","499.99","STORE"
6053,"77615852","1514","2023-11-05","2023-11-19","499.99","499.99","STORE"
6054,"77615852","3216","2023-11-05","2023-11-19","499.99","499.99","STORE"
6055,"77615852","2185","2023-11-05","2023-11-19","499.99","499.99","STORE"
6056,"77615852","2188","2023-11-05","2023-11-19","499.99","499.99","STORE"
6057,"77615852","3445","2023-11-05","2023-11-19","499.99","499.99","STORE"
6058,"77615852","2415","2023-11-05","2023-11-19","499.99","499.99","STORE"
6059,"77615852","1427","2023-11-05","2023-11-19","499.99","499.99","STORE"
6060,"77615852","1301","2023-11-05","2023-11-19","499.99","499.99","STORE"
6061,"77615852","1892","2023-11-05","2023-11-19","499.99","499.99","STORE"
6062,"77615852","1516","2023-11-05","2023-11-19","499.99","499.99","STORE"
6063,"77615852","1052","2023-11-05","2023-11-19","499.99","499.99","STORE"
6064,"77615852","1825","2023-11-05","2023-11-19","499.99","499.99","STORE"
6065,"77615852","2252","2023-11-05","2023-11-19","499.99","499.99","STORE"
6066,"77615852","2816","2023-11-05","2023-11-19","499.99","499.99","STORE"
6067,"77615852","1536","2023-11-05","2023-11-19","499.99","499.99","STORE"
6068,"77615852","1103","2023-11-05","2023-11-19","499.99","499.99","STORE"
6069,"77615852","1199","2023-11-05","2023-11-19","499.99","499.99","STORE"
6070,"77615852","1222","2023-11-05","2023-11-19","499.99","499.99","STORE"
6071,"77615852","1315","2023-11-05","2023-11-19","499.99","499.99","STORE"
6072,"77615852","1505","2023-11-05","2023-11-19","499.99","499.99","STORE"
6073,"77615852","1977","2023-11-05","2023-11-19","499.99","499.99","STORE"
6074,"77615852","2255","2023-11-05","2023-11-19","499.99","499.99","STORE"
6075,"77615852","2496","2023-11-05","2023-11-19","499.99","499.99","STORE"
6076,"77615852","2516","2023-11-05","2023-11-19","499.99","499.99","STORE"
6077,"77615852","970","2023-11-05","2023-11-19","499.99","499.99","STORE"
6078,"77615852","2462","2023-11-05","2023-11-19","499.99","499.99","STORE"
6079,"77615852","280","2023-11-05","2023-11-19","499.99","499.99","STORE"
6080,"77615852","759","2023-11-05","2023-11-19","499.99","499.99","STORE"
6081,"77615852","813","2023-11-05","2023-11-19","499.99","499.99","STORE"
6082,"77615852","827","2023-11-05","2023-11-19","499.99","499.99","STORE"
6083,"77615852","224","2023-11-05","2023-11-19","499.99","499.99","STORE"
6084,"77615852","859","2023-11-05","2023-11-19","499.99","499.99","STORE"
6085,"77615852","282","2023-11-05","2023-11-19","499.99","499.99","STORE"
6086,"77615852","300","2023-11-05","2023-11-19","499.99","499.99","STORE"
6087,"77615852","851","2023-11-05","2023-11-19","499.99","499.99","STORE"
6088,"77615852","3430","2023-11-05","2023-11-19","499.99","499.99","STORE"
6089,"77615852","2041","2023-11-05","2023-11-19","499.99","499.99","STORE"
6090,"77615852","2350","2023-11-05","2023-11-19","499.99","499.99","STORE"
6091,"77615852","3312","2023-11-05","2023-11-19","499.99","499.99","STORE"
6092,"77615852","75","2023-11-05","2023-11-19","499.99","499.99","STORE"
6093,"77615852","1856","2023-11-05","2023-11-19","499.99","499.99","STORE"
6094,"77615852","1543","2023-11-05","2023-11-19","499.99","499.99","STORE"
6095,"77615852","1783","2023-11-05","2023-11-19","499.99","499.99","STORE"
6096,"77615852","861","2023-11-05","2023-11-19","499.99","499.99","STORE"
6097,"77615852","609","2023-11-05","2023-11-19","499.99","499.99","STORE"
6098,"77615852","982","2023-11-05","2023-11-19","499.99","499.99","STORE"
6099,"77615852","2532","2023-11-05","2023-11-19","499.99","499.99","STORE"
6100,"77615852","2176","2023-11-05","2023-11-19","499.99","499.99","STORE"
6101,"77615852","337","2023-11-05","2023-11-19","499.99","499.99","STORE"
6102,"77615852","1091","2023-11-05","2023-11-19","499.99","499.99","STORE"
6103,"77615852","1283","2023-11-05","2023-11-19","499.99","499.99","STORE"
6104,"77615852","2377","2023-11-05","2023-11-19","499.99","499.99","STORE"
6105,"77615852","1389","2023-11-05","2023-11-19","499.99","499.99","STORE"
6106,"77615852","1511","2023-11-05","2023-11-19","499.99","499.99","STORE"
6107,"77615852","12","2023-11-05","2023-11-19","499.99","499.99","STORE"
6108,"77615852","2308","2023-11-05","2023-11-19","499.99","499.99","STORE"
6109,"77615852","267","2023-11-05","2023-11-19","499.99","499.99","STORE"
6110,"77615852","2372","2023-11-05","2023-11-19","499.99","499.99","STORE"
6111,"77615852","2130","2023-11-05","2023-11-19","499.99","499.99","STORE"
6112,"77615852","945","2023-11-05","2023-11-19","499.99","499.99","STORE"
6113,"77615852","733","2023-11-05","2023-11-19","499.99","499.99","STORE"
6114,"77615852","1071","2023-11-05","2023-11-19","499.99","499.99","STORE"
6115,"77615852","2486","2023-11-05","2023-11-19","499.99","499.99","STORE"
6116,"77615852","847","2023-11-05","2023-11-19","499.99","499.99","STORE"
6117,"77615852","48","2023-11-05","2023-11-19","499.99","499.99","STORE"
6118,"77615852","338","2023-11-05","2023-11-19","499.99","499.99","STORE"
6119,"77615852","804","2023-11-05","2023-11-19","499.99","499.99","STORE"
6120,"77615852","887","2023-11-05","2023-11-19","499.99","499.99","STORE"
6121,"77615852","2330","2023-11-05","2023-11-19","499.99","499.99","STORE"
6122,"77615852","2785","2023-11-05","2023-11-19","499.99","499.99","STORE"
6123,"77615852","1483","2023-11-05","2023-11-19","499.99","499.99","STORE"
6124,"77615852","2178","2023-11-05","2023-11-19","499.99","499.99","STORE"
6125,"77615852","319","2023-11-05","2023-11-19","499.99","499.99","STORE"
6126,"77615852","328","2023-11-05","2023-11-19","499.99","499.99","STORE"
6127,"77615852","1901","2023-11-05","2023-11-19","499.99","499.99","STORE"
6128,"77615852","647","2023-11-05","2023-11-19","499.99","499.99","STORE"
6129,"77615852","2095","2023-11-05","2023-11-19","499.99","499.99","STORE"
6130,"77615852","307","2023-11-05","2023-11-19","499.99","499.99","STORE"
6131,"77615852","2390","2023-11-05","2023-11-19","499.99","499.99","STORE"
6132,"77615852","1380","2023-11-05","2023-11-19","499.99","499.99","STORE"
6133,"77615852","842","2023-11-05","2023-11-19","499.99","499.99","STORE"
6134,"77615852","1271","2023-11-05","2023-11-19","499.99","499.99","STORE"
6135,"77615852","1861","2023-11-05","2023-11-19","499.99","499.99","STORE"
6136,"77615852","2408","2023-11-05","2023-11-19","499.99","499.99","STORE"
6137,"77615852","2426","2023-11-05","2023-11-19","499.99","499.99","STORE"
6138,"77615852","3384","2023-11-05","2023-11-19","499.99","499.99","STORE"
6139,"77615852","1143","2023-11-05","2023-11-19","499.99","499.99","STORE"
6140,"77615852","111","2023-11-05","2023-11-19","499.99","499.99","STORE"
6141,"77615852","289","2023-11-05","2023-11-19","499.99","499.99","STORE"
6142,"77615852","689","2023-11-05","2023-11-19","499.99","499.99","STORE"
6143,"77615852","1189","2023-11-05","2023-11-19","499.99","499.99","STORE"
6144,"77615852","2030","2023-11-05","2023-11-19","499.99","499.99","STORE"
6145,"77615852","3294","2023-11-05","2023-11-19","499.99","499.99","STORE"
6146,"77615852","19","2023-11-05","2023-11-19","499.99","499.99","STORE"
6147,"77615852","2027","2023-11-05","2023-11-19","499.99","499.99","STORE"
6148,"77615852","3372","2023-11-05","2023-11-19","499.99","499.99","STORE"
6149,"77615852","1473","2023-11-05","2023-11-19","499.99","499.99","STORE"
6150,"77615852","52","2023-11-05","2023-11-19","499.99","499.99","STORE"
6151,"77615852","212","2023-11-05","2023-11-19","499.99","499.99","STORE"
6152,"77615852","361","2023-11-05","2023-11-19","499.99","499.99","STORE"
6153,"77615852","2467","2023-11-05","2023-11-19","499.99","499.99","STORE"
6154,"77615852","865","2023-11-05","2023-11-19","499.99","499.99","STORE"
6155,"77615852","1016","2023-11-05","2023-11-19","499.99","499.99","STORE"
6156,"77615852","1272","2023-11-05","2023-11-19","499.99","499.99","STORE"
6157,"77615852","696","2023-11-05","2023-11-19","499.99","499.99","STORE"
6158,"77615852","1187","2023-11-05","2023-11-19","499.99","499.99","STORE"
6159,"77615852","1356","2023-11-05","2023-11-19","499.99","499.99","STORE"
6160,"77615852","1407","2023-11-05","2023-11-19","499.99","499.99","STORE"
6161,"77615852","1964","2023-11-05","2023-11-19","499.99","499.99","STORE"
6162,"77615852","2033","2023-11-05","2023-11-19","499.99","499.99","STORE"
6163,"77615852","2119","2023-11-05","2023-11-19","499.99","499.99","STORE"
6164,"77615852","3307","2023-11-05","2023-11-19","499.99","499.99","STORE"
6165,"77615852","3310","2023-11-05","2023-11-19","499.99","499.99","STORE"
6166,"77615852","1466","2023-11-05","2023-11-19","499.99","499.99","STORE"
6167,"77615852","1533","2023-11-05","2023-11-19","499.99","499.99","STORE"
6168,"77615852","1445","2023-11-05","2023-11-19","499.99","499.99","STORE"
6169,"77615852","2398","2023-11-05","2023-11-19","499.99","499.99","STORE"
6170,"77615852","3249","2023-11-05","2023-11-19","499.99","499.99","STORE"
